;Pais;Fecha;Casos_media_7_dias;Muertes_media_7_dias;Porcentaje_vacunacion;Poblacion
14240;Netherlands;2021-01-10;7396.714285714285;107.0;0.0;17173094.0
14241;Netherlands;2021-01-11;7235.285714285715;105.14285714285714;0.0;17173094.0
14242;Netherlands;2021-01-12;7022.285714285715;105.28571428571429;0.0;17173094.0
14243;Netherlands;2021-01-13;6879.0;98.0;0.0;17173094.0
14244;Netherlands;2021-01-14;6427.857142857143;98.57142857142857;0.0;17173094.0
14245;Netherlands;2021-01-15;6124.142857142857;99.57142857142857;0.0;17173094.0
14246;Netherlands;2021-01-16;5829.714285714285;94.0;0.0;17173094.0
14247;Netherlands;2021-01-17;5686.857142857143;92.14285714285714;0.0;17173094.0
14248;Netherlands;2021-01-18;5591.285714285715;92.14285714285714;0.0;17173094.0
14249;Netherlands;2021-01-19;5504.714285714285;85.57142857142857;0.0;17173094.0
14250;Netherlands;2021-01-20;5426.428571428572;80.42857142857143;0.0;17173094.0
14251;Netherlands;2021-01-21;5325.142857142857;80.42857142857143;0.0;17173094.0
14252;Netherlands;2021-01-22;5287.857142857143;79.14285714285714;0.0;17173094.0
14253;Netherlands;2021-01-23;5309.857142857143;77.85714285714286;0.0;17173094.0
14254;Netherlands;2021-01-24;5210.857142857143;76.28571428571429;0.0;17173094.0
14255;Netherlands;2021-01-25;5104.428571428572;74.71428571428571;0.0;17173094.0
14256;Netherlands;2021-01-26;5053.857142857143;71.85714285714286;0.0;17173094.0
14257;Netherlands;2021-01-27;4941.0;69.28571428571429;0.0;17173094.0
14258;Netherlands;2021-01-28;4783.142857142857;68.42857142857143;0.0;17173094.0
14259;Netherlands;2021-01-29;4585.285714285715;64.28571428571429;0.0;17173094.0
14260;Netherlands;2021-01-30;4408.857142857143;64.14285714285714;0.014150041920227072;17173094.0
14261;Netherlands;2021-01-31;4234.571428571428;65.42857142857143;0.014150041920227072;17173094.0
14262;Netherlands;2021-02-01;4117.857142857143;63.714285714285715;0.014150041920227072;17173094.0
14263;Netherlands;2021-02-02;4067.8571428571427;63.285714285714285;0.014150041920227072;17173094.0
14264;Netherlands;2021-02-03;3962.285714285714;62.285714285714285;0.014150041920227072;17173094.0
14265;Netherlands;2021-02-04;3895.285714285714;59.714285714285715;0.014150041920227072;17173094.0
14266;Netherlands;2021-02-05;3889.0;60.285714285714285;0.014150041920227072;17173094.0
14267;Netherlands;2021-02-06;3875.1428571428573;56.57142857142857;0.15395012686706308;17173094.0
14268;Netherlands;2021-02-07;3908.5714285714284;57.857142857142854;0.15395012686706308;17173094.0
14269;Netherlands;2021-02-08;3769.4285714285716;57.57142857142857;0.15395012686706308;17173094.0
14270;Netherlands;2021-02-09;3509.714285714286;57.57142857142857;0.15395012686706308;17173094.0
14271;Netherlands;2021-02-10;3392.0;60.142857142857146;0.15395012686706308;17173094.0
14272;Netherlands;2021-02-11;3420.8571428571427;61.142857142857146;0.15395012686706308;17173094.0
14273;Netherlands;2021-02-12;3423.1428571428573;61.857142857142854;0.15395012686706308;17173094.0
14274;Netherlands;2021-02-13;3439.5714285714284;62.57142857142857;0.5680513948156343;17173094.0
14275;Netherlands;2021-02-14;3370.5714285714284;59.0;0.5680513948156343;17173094.0
14276;Netherlands;2021-02-15;3453.714285714286;59.285714285714285;0.5680513948156343;17173094.0
14277;Netherlands;2021-02-16;3590.1428571428573;59.714285714285715;0.5680513948156343;17173094.0
14278;Netherlands;2021-02-17;3613.8571428571427;61.0;0.5680513948156343;17173094.0
14279;Netherlands;2021-02-18;3630.5714285714284;61.0;0.5680513948156343;17173094.0
14280;Netherlands;2021-02-19;3685.5714285714284;58.714285714285715;0.5680513948156343;17173094.0
14281;Netherlands;2021-02-20;3738.1428571428573;58.142857142857146;0.956228388431345;17173094.0
14282;Netherlands;2021-02-21;3912.8571428571427;57.285714285714285;0.956228388431345;17173094.0
14283;Netherlands;2021-02-22;4106.857142857143;58.0;0.956228388431345;17173094.0
14284;Netherlands;2021-02-23;4262.428571428572;59.142857142857146;0.956228388431345;17173094.0
14285;Netherlands;2021-02-24;4404.714285714285;55.57142857142857;0.956228388431345;17173094.0
14286;Netherlands;2021-02-25;4474.428571428572;49.857142857142854;0.956228388431345;17173094.0
14287;Netherlands;2021-02-26;4529.142857142857;52.142857142857146;0.956228388431345;17173094.0
14288;Netherlands;2021-02-27;4582.571428571428;49.0;1.6152942504128842;17173094.0
14289;Netherlands;2021-02-28;4582.142857142857;49.42857142857143;1.6152942504128842;17173094.0
14290;Netherlands;2021-03-01;4524.142857142857;47.857142857142854;1.6152942504128842;17173094.0
14291;Netherlands;2021-03-02;4549.857142857143;43.714285714285715;1.6152942504128842;17173094.0
14292;Netherlands;2021-03-03;4640.714285714285;41.57142857142857;1.6152942504128842;17173094.0
14293;Netherlands;2021-03-04;4512.571428571428;41.714285714285715;1.6152942504128842;17173094.0
14294;Netherlands;2021-03-05;4449.0;37.0;1.6152942504128842;17173094.0
14295;Netherlands;2021-03-06;4506.142857142857;37.142857142857146;2.1069936494844783;17173094.0
14296;Netherlands;2021-03-07;4485.428571428572;38.57142857142857;2.1069936494844783;17173094.0
14297;Netherlands;2021-03-08;4495.857142857143;39.57142857142857;2.1069936494844783;17173094.0
14298;Netherlands;2021-03-09;4540.571428571428;38.285714285714285;2.1069936494844783;17173094.0
14299;Netherlands;2021-03-10;4579.428571428572;35.857142857142854;2.1069936494844783;17173094.0
14300;Netherlands;2021-03-11;4752.0;38.285714285714285;2.1069936494844783;17173094.0
14301;Netherlands;2021-03-12;4946.285714285715;37.42857142857143;2.1069936494844783;17173094.0
14302;Netherlands;2021-03-13;5097.285714285715;34.714285714285715;2.6178800395548993;17173094.0
14303;Netherlands;2021-03-14;5304.142857142857;33.714285714285715;2.6178800395548993;17173094.0
14304;Netherlands;2021-03-15;5537.571428571428;32.285714285714285;2.6178800395548993;17173094.0
14305;Netherlands;2021-03-16;5624.714285714285;28.857142857142858;2.6178800395548993;17173094.0
14306;Netherlands;2021-03-17;5718.428571428572;31.0;2.6178800395548993;17173094.0
14307;Netherlands;2021-03-18;5833.0;28.571428571428573;2.6178800395548993;17173094.0
14308;Netherlands;2021-03-19;6026.0;31.428571428571427;2.6178800395548993;17173094.0
14309;Netherlands;2021-03-20;6197.285714285715;30.571428571428573;3.3606757174915596;17173094.0
14310;Netherlands;2021-03-21;6338.857142857143;29.428571428571427;3.3606757174915596;17173094.0
14311;Netherlands;2021-03-22;6452.0;29.0;3.3606757174915596;17173094.0
14312;Netherlands;2021-03-23;6546.142857142857;31.428571428571427;3.3606757174915596;17173094.0
14313;Netherlands;2021-03-24;6782.714285714285;29.428571428571427;3.3606757174915596;17173094.0
14314;Netherlands;2021-03-25;7008.571428571428;28.428571428571427;3.3606757174915596;17173094.0
14315;Netherlands;2021-03-26;7034.428571428572;25.285714285714285;3.3606757174915596;17173094.0
14316;Netherlands;2021-03-27;7208.0;27.142857142857142;3.934893735514404;17173094.0
14317;Netherlands;2021-03-28;7274.428571428572;27.142857142857142;3.934893735514404;17173094.0
14318;Netherlands;2021-03-29;7339.857142857143;26.428571428571427;3.934893735514404;17173094.0
14319;Netherlands;2021-03-30;7377.571428571428;24.285714285714285;3.934893735514404;17173094.0
14320;Netherlands;2021-03-31;7386.285714285715;23.857142857142858;3.934893735514404;17173094.0
14321;Netherlands;2021-04-01;7404.142857142857;23.142857142857142;3.934893735514404;17173094.0
14322;Netherlands;2021-04-02;7360.0;22.0;3.934893735514404;17173094.0
14323;Netherlands;2021-04-03;7191.142857142857;22.285714285714285;4.572769472990714;17173094.0
14324;Netherlands;2021-04-04;7104.285714285715;22.428571428571427;4.572769472990714;17173094.0
14325;Netherlands;2021-04-05;6904.0;22.0;4.572769472990714;17173094.0
14326;Netherlands;2021-04-06;6864.857142857143;20.0;4.572769472990714;17173094.0
14327;Netherlands;2021-04-07;6680.571428571428;19.142857142857142;4.572769472990714;17173094.0
14328;Netherlands;2021-04-08;6673.714285714285;18.857142857142858;4.572769472990714;17173094.0
14329;Netherlands;2021-04-09;6729.428571428572;22.285714285714285;4.572769472990714;17173094.0
14330;Netherlands;2021-04-10;6736.714285714285;21.142857142857142;5.323927068704102;17173094.0
14331;Netherlands;2021-04-11;6936.142857142857;21.285714285714285;5.323927068704102;17173094.0
14332;Netherlands;2021-04-12;7129.714285714285;23.142857142857142;5.323927068704102;17173094.0
14333;Netherlands;2021-04-13;7291.714285714285;24.714285714285715;5.323927068704102;17173094.0
14334;Netherlands;2021-04-14;7154.285714285715;25.142857142857142;5.323927068704102;17173094.0
14335;Netherlands;2021-04-15;7290.571428571428;24.285714285714285;5.323927068704102;17173094.0
14336;Netherlands;2021-04-16;7470.285714285715;20.285714285714285;5.323927068704102;17173094.0
14337;Netherlands;2021-04-17;7557.285714285715;21.428571428571427;5.85542127702789;17173094.0
14338;Netherlands;2021-04-18;7598.285714285715;20.714285714285715;5.85542127702789;17173094.0
14339;Netherlands;2021-04-19;7661.714285714285;21.0;5.85542127702789;17173094.0
14340;Netherlands;2021-04-20;7681.428571428572;20.428571428571427;5.85542127702789;17173094.0
14341;Netherlands;2021-04-21;8121.142857142857;19.285714285714285;5.85542127702789;17173094.0
14342;Netherlands;2021-04-22;8246.0;20.142857142857142;5.85542127702789;17173094.0
14343;Netherlands;2021-04-23;8290.42857142857;20.428571428571427;5.85542127702789;17173094.0
14344;Netherlands;2021-04-24;8258.0;19.142857142857142;6.595480115580803;17173094.0
14345;Netherlands;2021-04-25;8187.714285714285;19.0;6.595480115580803;17173094.0
14346;Netherlands;2021-04-26;8057.142857142857;17.714285714285715;6.595480115580803;17173094.0
14347;Netherlands;2021-04-27;7844.428571428572;18.285714285714285;6.595480115580803;17173094.0
14348;Netherlands;2021-04-28;7870.571428571428;17.285714285714285;6.595480115580803;17173094.0
14349;Netherlands;2021-04-29;7536.285714285715;17.428571428571427;6.595480115580803;17173094.0
14350;Netherlands;2021-04-30;7329.142857142857;18.857142857142858;6.595480115580803;17173094.0
14351;Netherlands;2021-05-01;6999.714285714285;18.714285714285715;7.365585956729754;17173094.0
14352;Netherlands;2021-05-02;6641.857142857143;17.571428571428573;7.365585956729754;17173094.0
14353;Netherlands;2021-05-03;7069.285714285715;18.142857142857142;7.365585956729754;17173094.0
14354;Netherlands;2021-05-04;7410.428571428572;18.285714285714285;7.365585956729754;17173094.0
14355;Netherlands;2021-05-05;7213.428571428572;20.142857142857142;7.365585956729754;17173094.0
14356;Netherlands;2021-05-06;7145.142857142857;20.714285714285715;7.365585956729754;17173094.0
14357;Netherlands;2021-05-07;7105.428571428572;20.285714285714285;7.365585956729754;17173094.0
14358;Netherlands;2021-05-08;7341.714285714285;21.428571428571427;9.234783202141676;17173094.0
14359;Netherlands;2021-05-09;7491.0;21.571428571428573;9.234783202141676;17173094.0
14360;Netherlands;2021-05-10;7014.428571428572;21.571428571428573;9.234783202141676;17173094.0
14361;Netherlands;2021-05-11;6699.857142857143;23.142857142857142;9.234783202141676;17173094.0
14362;Netherlands;2021-05-12;6569.0;22.0;9.234783202141676;17173094.0
14363;Netherlands;2021-05-13;6457.571428571428;20.571428571428573;9.234783202141676;17173094.0
14364;Netherlands;2021-05-14;6177.0;19.0;9.234783202141676;17173094.0
14365;Netherlands;2021-05-15;5754.428571428572;16.714285714285715;11.246004942382545;17173094.0
14366;Netherlands;2021-05-16;5452.0;18.0;11.246004942382545;17173094.0
14367;Netherlands;2021-05-17;5020.285714285715;16.571428571428573;11.246004942382545;17173094.0
14368;Netherlands;2021-05-18;4994.285714285715;12.857142857142858;11.246004942382545;17173094.0
14369;Netherlands;2021-05-19;4738.285714285715;12.714285714285714;11.246004942382545;17173094.0
14370;Netherlands;2021-05-20;4543.857142857143;13.285714285714286;11.246004942382545;17173094.0
14371;Netherlands;2021-05-21;4349.285714285715;13.571428571428571;11.246004942382545;17173094.0
14372;Netherlands;2021-05-22;4165.142857142857;14.428571428571429;14.394395092695586;17173094.0
14373;Netherlands;2021-05-23;4021.714285714286;13.571428571428571;14.394395092695586;17173094.0
14374;Netherlands;2021-05-24;4000.4285714285716;14.0;14.394395092695586;17173094.0
14375;Netherlands;2021-05-25;3592.0;13.428571428571429;14.394395092695586;17173094.0
14376;Netherlands;2021-05-26;3334.0;12.714285714285714;14.394395092695586;17173094.0
14377;Netherlands;2021-05-27;3146.285714285714;12.428571428571429;14.394395092695586;17173094.0
14378;Netherlands;2021-05-28;3103.5714285714284;12.857142857142858;14.394395092695586;17173094.0
14379;Netherlands;2021-05-29;3134.8571428571427;11.285714285714286;17.98843004062052;17173094.0
14380;Netherlands;2021-05-30;3033.4285714285716;11.142857142857142;17.98843004062052;17173094.0
14381;Netherlands;2021-05-31;2940.8571428571427;10.0;17.98843004062052;17173094.0
14382;Netherlands;2021-06-01;2920.4285714285716;9.428571428571429;17.98843004062052;17173094.0
14383;Netherlands;2021-06-02;2883.285714285714;9.714285714285714;17.98843004062052;17173094.0
14384;Netherlands;2021-06-03;2799.285714285714;9.428571428571429;17.98843004062052;17173094.0
14385;Netherlands;2021-06-04;2589.1428571428573;8.428571428571429;17.98843004062052;17173094.0
14386;Netherlands;2021-06-05;2411.5714285714284;8.571428571428571;22.374209330013567;17173094.0
14387;Netherlands;2021-06-06;2242.4285714285716;8.285714285714286;22.374209330013567;17173094.0
14388;Netherlands;2021-06-07;2148.1428571428573;8.428571428571429;22.374209330013567;17173094.0
14389;Netherlands;2021-06-08;2018.2857142857142;9.285714285714286;22.374209330013567;17173094.0
14390;Netherlands;2021-06-09;1906.857142857143;8.285714285714286;22.374209330013567;17173094.0
14391;Netherlands;2021-06-10;1738.142857142857;7.142857142857143;22.374209330013567;17173094.0
14392;Netherlands;2021-06-11;1594.7142857142858;6.428571428571429;22.374209330013567;17173094.0
14393;Netherlands;2021-06-12;1462.0;5.285714285714286;26.394108132174672;17173094.0
14394;Netherlands;2021-06-13;1391.0;5.0;26.394108132174672;17173094.0
14395;Netherlands;2021-06-14;1316.7142857142858;5.142857142857143;26.394108132174672;17173094.0
14396;Netherlands;2021-06-15;1261.4285714285713;3.142857142857143;26.394108132174672;17173094.0
14397;Netherlands;2021-06-16;1162.142857142857;3.0;26.394108132174672;17173094.0
14398;Netherlands;2021-06-17;1091.0;2.5714285714285716;26.394108132174672;17173094.0
14399;Netherlands;2021-06-18;1020.5714285714286;2.2857142857142856;26.394108132174672;17173094.0
14400;Netherlands;2021-06-19;946.7142857142857;2.5714285714285716;30.42214175267427;17173094.0
14401;Netherlands;2021-06-20;898.1428571428571;2.2857142857142856;30.42214175267427;17173094.0
14402;Netherlands;2021-06-21;855.5714285714286;1.8571428571428572;30.42214175267427;17173094.0
14403;Netherlands;2021-06-22;805.5714285714286;2.142857142857143;30.42214175267427;17173094.0
14404;Netherlands;2021-06-23;752.4285714285714;2.142857142857143;30.42214175267427;17173094.0
14405;Netherlands;2021-06-24;700.7142857142857;2.0;30.42214175267427;17173094.0
14406;Netherlands;2021-06-25;666.0;2.5714285714285716;30.42214175267427;17173094.0
14407;Netherlands;2021-06-26;646.0;2.142857142857143;34.48285440002832;17173094.0
14408;Netherlands;2021-06-27;617.0;2.2857142857142856;34.48285440002832;17173094.0
14409;Netherlands;2021-06-28;617.7142857142857;2.142857142857143;34.48285440002832;17173094.0
14410;Netherlands;2021-06-29;595.7142857142857;2.2857142857142856;34.48285440002832;17173094.0
14411;Netherlands;2021-06-30;593.2857142857143;1.7142857142857142;34.48285440002832;17173094.0
14412;Netherlands;2021-07-01;609.8571428571429;1.8571428571428572;34.48285440002832;17173094.0
14413;Netherlands;2021-07-02;651.7142857142857;2.142857142857143;34.48285440002832;17173094.0
14414;Netherlands;2021-07-03;733.8571428571429;2.2857142857142856;38.34208326117589;17173094.0
14415;Netherlands;2021-07-04;836.2857142857143;2.142857142857143;38.34208326117589;17173094.0
14416;Netherlands;2021-07-05;973.0;2.2857142857142856;38.34208326117589;17173094.0
14417;Netherlands;2021-07-06;1212.0;1.8571428571428572;38.34208326117589;17173094.0
14418;Netherlands;2021-07-07;1642.0;2.2857142857142856;38.34208326117589;17173094.0
14419;Netherlands;2021-07-08;2300.1428571428573;2.142857142857143;38.34208326117589;17173094.0
14420;Netherlands;2021-07-09;3155.1428571428573;1.4285714285714286;38.34208326117589;17173094.0
14421;Netherlands;2021-07-10;4463.857142857143;1.4285714285714286;41.16690329651721;17173094.0
14422;Netherlands;2021-07-11;5621.428571428572;1.4285714285714286;41.16690329651721;17173094.0
14423;Netherlands;2021-07-12;6609.714285714285;1.4285714285714286;41.16690329651721;17173094.0
14424;Netherlands;2021-07-13;7412.285714285715;1.7142857142857142;41.16690329651721;17173094.0
14425;Netherlands;2021-07-14;8381.42857142857;1.4285714285714286;41.16690329651721;17173094.0
14426;Netherlands;2021-07-15;9173.857142857143;1.5714285714285714;41.16690329651721;17173094.0
14427;Netherlands;2021-07-16;9798.285714285714;1.5714285714285714;41.16690329651721;17173094.0
14428;Netherlands;2021-07-17;9905.857142857143;1.4285714285714286;46.341288296680844;17173094.0
14429;Netherlands;2021-07-18;10022.57142857143;1.5714285714285714;46.341288296680844;17173094.0
14430;Netherlands;2021-07-19;10085.857142857143;1.7142857142857142;46.341288296680844;17173094.0
14431;Netherlands;2021-07-20;9925.714285714286;2.0;46.341288296680844;17173094.0
14432;Netherlands;2021-07-21;9421.857142857143;2.2857142857142856;46.341288296680844;17173094.0
14433;Netherlands;2021-07-22;8744.285714285714;2.2857142857142856;46.341288296680844;17173094.0
14434;Netherlands;2021-07-23;8044.0;2.4285714285714284;46.341288296680844;17173094.0
14435;Netherlands;2021-07-24;7220.714285714285;3.0;50.21113842386236;17173094.0
14436;Netherlands;2021-07-25;6427.714285714285;3.4285714285714284;50.21113842386236;17173094.0
14437;Netherlands;2021-07-26;5710.571428571428;3.2857142857142856;50.21113842386236;17173094.0
14438;Netherlands;2021-07-27;5318.285714285715;3.0;50.21113842386236;17173094.0
14439;Netherlands;2021-07-28;4827.428571428572;3.7142857142857144;50.21113842386236;17173094.0
14440;Netherlands;2021-07-29;4569.714285714285;3.7142857142857144;50.21113842386236;17173094.0
14441;Netherlands;2021-07-30;4141.428571428572;4.142857142857143;50.21113842386236;17173094.0
14442;Netherlands;2021-07-31;3805.285714285714;4.428571428571429;54.07250434895424;17173094.0
14443;Netherlands;2021-08-01;3479.5714285714284;4.142857142857143;54.07250434895424;17173094.0
14444;Netherlands;2021-08-02;3226.285714285714;4.0;54.07250434895424;17173094.0
14445;Netherlands;2021-08-03;2979.8571428571427;4.0;54.07250434895424;17173094.0
14446;Netherlands;2021-08-04;2882.4285714285716;3.857142857142857;54.07250434895424;17173094.0
14447;Netherlands;2021-08-05;2735.1428571428573;5.0;54.07250434895424;17173094.0
14448;Netherlands;2021-08-06;2669.8571428571427;5.285714285714286;54.07250434895424;17173094.0
14449;Netherlands;2021-08-07;2597.4285714285716;5.714285714285714;58.39149311125881;17173094.0
14450;Netherlands;2021-08-08;2595.714285714286;5.714285714285714;58.39149311125881;17173094.0
14451;Netherlands;2021-08-09;2586.0;6.0;58.39149311125881;17173094.0
14452;Netherlands;2021-08-10;2582.285714285714;7.0;58.39149311125881;17173094.0
14453;Netherlands;2021-08-11;2492.1428571428573;7.428571428571429;58.39149311125881;17173094.0
14454;Netherlands;2021-08-12;2378.5714285714284;6.857142857142857;58.39149311125881;17173094.0
14455;Netherlands;2021-08-13;2346.714285714286;6.714285714285714;58.39149311125881;17173094.0
14456;Netherlands;2021-08-14;2335.4285714285716;6.428571428571429;62.19123356571623;17173094.0
14457;Netherlands;2021-08-15;2332.8571428571427;6.571428571428571;62.19123356571623;17173094.0
14458;Netherlands;2021-08-16;2361.714285714286;7.142857142857143;62.19123356571623;17173094.0
14459;Netherlands;2021-08-17;2381.1428571428573;6.571428571428571;62.19123356571623;17173094.0
14460;Netherlands;2021-08-18;2482.1428571428573;6.285714285714286;62.19123356571623;17173094.0
14461;Netherlands;2021-08-19;2472.8571428571427;6.142857142857143;62.19123356571623;17173094.0
14462;Netherlands;2021-08-20;2404.285714285714;6.0;62.19123356571623;17173094.0
14463;Netherlands;2021-08-21;2414.1428571428573;6.142857142857143;63.52226337315804;17173094.0
14464;Netherlands;2021-08-22;2439.714285714286;6.571428571428571;63.52226337315804;17173094.0
14465;Netherlands;2021-08-23;2462.8571428571427;6.142857142857143;63.52226337315804;17173094.0
14466;Netherlands;2021-08-24;2486.714285714286;7.0;63.52226337315804;17173094.0
14467;Netherlands;2021-08-25;2488.5714285714284;7.285714285714286;63.52226337315804;17173094.0
14468;Netherlands;2021-08-26;2504.714285714286;7.714285714285714;63.52226337315804;17173094.0
14469;Netherlands;2021-08-27;2587.285714285714;7.285714285714286;63.52226337315804;17173094.0
14470;Netherlands;2021-08-28;2598.4285714285716;7.571428571428571;64.73012376220616;17173094.0
14471;Netherlands;2021-08-29;2578.5714285714284;7.142857142857143;64.73012376220616;17173094.0
14472;Netherlands;2021-08-30;2552.714285714286;7.285714285714286;64.73012376220616;17173094.0
14473;Netherlands;2021-08-31;2529.4285714285716;7.285714285714286;64.73012376220616;17173094.0
14474;Netherlands;2021-09-01;2526.285714285714;6.428571428571429;64.73012376220616;17173094.0
14475;Netherlands;2021-09-02;2547.4285714285716;6.285714285714286;64.73012376220616;17173094.0
14476;Netherlands;2021-09-03;2511.285714285714;7.142857142857143;64.73012376220616;17173094.0
14477;Netherlands;2021-09-04;2544.4285714285716;7.142857142857143;65.66573268625909;17173094.0
14478;Netherlands;2021-09-05;2549.1428571428573;7.0;65.66573268625909;17173094.0
14479;Netherlands;2021-09-06;2539.285714285714;6.857142857142857;65.66573268625909;17173094.0
14480;Netherlands;2021-09-07;2559.714285714286;6.285714285714286;65.66573268625909;17173094.0
14481;Netherlands;2021-09-08;2554.0;6.714285714285714;65.66573268625909;17173094.0
14482;Netherlands;2021-09-09;2494.8571428571427;6.0;65.66573268625909;17173094.0
14483;Netherlands;2021-09-10;2512.714285714286;5.285714285714286;65.66573268625909;17173094.0
14484;Netherlands;2021-09-11;2441.5714285714284;4.714285714285714;66.16264372628486;17173094.0
14485;Netherlands;2021-09-12;2107.714285714286;4.428571428571429;66.16264372628486;17173094.0
14486;Netherlands;2021-09-13;2350.714285714286;4.714285714285714;66.16264372628486;17173094.0
14487;Netherlands;2021-09-14;2284.4285714285716;5.142857142857143;66.16264372628486;17173094.0
14488;Netherlands;2021-09-15;2218.714285714286;5.142857142857143;66.16264372628486;17173094.0
14489;Netherlands;2021-09-16;2181.8571428571427;5.857142857142857;66.16264372628486;17173094.0
14490;Netherlands;2021-09-17;2105.8571428571427;6.714285714285714;66.16264372628486;17173094.0
14491;Netherlands;2021-09-18;2074.4285714285716;6.428571428571429;66.66807972983784;17173094.0
14492;Netherlands;2021-09-19;2313.5714285714284;6.857142857142857;66.66807972983784;17173094.0
14493;Netherlands;2021-09-20;1958.0;7.571428571428571;66.66807972983784;17173094.0
14494;Netherlands;2021-09-21;1909.7142857142858;6.857142857142857;66.66807972983784;17173094.0
14495;Netherlands;2021-09-22;1847.0;6.428571428571429;66.66807972983784;17173094.0
14496;Netherlands;2021-09-23;1805.5714285714287;7.0;66.66807972983784;17173094.0
14497;Netherlands;2021-09-24;1740.5714285714287;6.142857142857143;66.66807972983784;17173094.0
14498;Netherlands;2021-09-25;1684.5714285714287;6.0;67.156978235838;17173094.0
14499;Netherlands;2021-09-26;1672.142857142857;5.714285714285714;67.156978235838;17173094.0
14500;Netherlands;2021-09-27;1680.2857142857142;5.285714285714286;67.156978235838;17173094.0
14501;Netherlands;2021-09-28;1686.2857142857142;5.571428571428571;67.156978235838;17173094.0
14502;Netherlands;2021-09-29;1663.4285714285713;5.857142857142857;67.156978235838;17173094.0
14503;Netherlands;2021-09-30;1646.7142857142858;4.428571428571429;67.156978235838;17173094.0
14504;Netherlands;2021-10-01;1649.7142857142858;4.714285714285714;67.156978235838;17173094.0
14505;Netherlands;2021-10-02;1659.142857142857;5.0;67.57902216106196;17173094.0
14506;Netherlands;2021-10-03;1662.0;5.0;67.57902216106196;17173094.0
14507;Netherlands;2021-10-04;1695.7142857142858;4.571428571428571;67.57902216106196;17173094.0
14508;Netherlands;2021-10-05;1716.7142857142858;4.428571428571429;67.57902216106196;17173094.0
14509;Netherlands;2021-10-06;1738.5714285714287;4.0;67.57902216106196;17173094.0
14510;Netherlands;2021-10-07;1889.142857142857;4.571428571428571;67.57902216106196;17173094.0
14511;Netherlands;2021-10-08;2039.0;4.0;67.57902216106196;17173094.0
14512;Netherlands;2021-10-09;2157.1428571428573;3.5714285714285716;67.95026568887353;17173094.0
14513;Netherlands;2021-10-10;2249.8571428571427;3.5714285714285716;67.95026568887353;17173094.0
14514;Netherlands;2021-10-11;2402.1428571428573;3.7142857142857144;67.95026568887353;17173094.0
14515;Netherlands;2021-10-12;2548.1428571428573;3.7142857142857144;67.95026568887353;17173094.0
14516;Netherlands;2021-10-13;2808.0;5.0;67.95026568887353;17173094.0
14517;Netherlands;2021-10-14;2929.8571428571427;4.714285714285714;67.95026568887353;17173094.0
14518;Netherlands;2021-10-15;3064.1428571428573;5.428571428571429;67.95026568887353;17173094.0
14519;Netherlands;2021-10-16;3236.4285714285716;5.857142857142857;68.30604316263569;17173094.0
14520;Netherlands;2021-10-17;3437.285714285714;6.571428571428571;68.30604316263569;17173094.0
14521;Netherlands;2021-10-18;3529.714285714286;6.428571428571429;68.30604316263569;17173094.0
14522;Netherlands;2021-10-19;3672.4285714285716;7.428571428571429;68.30604316263569;17173094.0
14523;Netherlands;2021-10-20;3795.0;7.285714285714286;68.30604316263569;17173094.0
14524;Netherlands;2021-10-21;4018.714285714286;7.714285714285714;68.30604316263569;17173094.0
14525;Netherlands;2021-10-22;4327.571428571428;8.142857142857142;68.30604316263569;17173094.0
14526;Netherlands;2021-10-23;4609.714285714285;10.714285714285714;68.6189745423859;17173094.0
14527;Netherlands;2021-10-24;4983.714285714285;10.0;68.6189745423859;17173094.0
14528;Netherlands;2021-10-25;5260.857142857143;10.285714285714286;68.6189745423859;17173094.0
14529;Netherlands;2021-10-26;5524.857142857143;11.142857142857142;68.6189745423859;17173094.0
14530;Netherlands;2021-10-27;5907.285714285715;12.0;68.6189745423859;17173094.0
14531;Netherlands;2021-10-28;6262.857142857143;13.0;68.6189745423859;17173094.0
14532;Netherlands;2021-10-29;6480.142857142857;13.428571428571429;68.6189745423859;17173094.0
14533;Netherlands;2021-10-30;6803.285714285715;12.0;68.93104993194586;17173094.0
14534;Netherlands;2021-10-31;7072.142857142857;13.857142857142858;68.93104993194586;17173094.0
14535;Netherlands;2021-11-01;7415.0;14.714285714285714;68.93104993194586;17173094.0
14536;Netherlands;2021-11-02;7697.714285714285;14.428571428571429;68.93104993194586;17173094.0
14537;Netherlands;2021-11-03;7961.571428571428;16.714285714285715;68.93104993194586;17173094.0
14538;Netherlands;2021-11-04;8322.857142857143;18.0;68.93104993194586;17173094.0
14539;Netherlands;2021-11-05;8826.57142857143;19.0;68.93104993194586;17173094.0
14540;Netherlands;2021-11-06;9399.42857142857;22.285714285714285;69.21629847248259;17173094.0
14541;Netherlands;2021-11-07;9853.42857142857;21.428571428571427;69.21629847248259;17173094.0
14542;Netherlands;2021-11-08;10441.0;22.857142857142858;69.21629847248259;17173094.0
14543;Netherlands;2021-11-09;10948.42857142857;24.428571428571427;69.21629847248259;17173094.0
14544;Netherlands;2021-11-10;11455.285714285714;23.285714285714285;69.21629847248259;17173094.0
14545;Netherlands;2021-11-11;12322.857142857143;23.714285714285715;69.21629847248259;17173094.0
14546;Netherlands;2021-11-12;13077.857142857143;25.428571428571427;69.21629847248259;17173094.0
14547;Netherlands;2021-11-13;13349.285714285714;25.0;69.49768049950697;17173094.0
